ensembl_gene_id	hgnc_symbol	chromosome_name
ENSG00000248790		3
ENSG00000248791		5
ENSG00000248794		5
ENSG00000248795		4
ENSG00000248802		4
ENSG00000248803		5
ENSG00000248809	LINC01095	4
ENSG00000248810	LINC02432	4
ENSG00000248813		5
ENSG00000248817	PMPCAP1	4
ENSG00000248827		5
ENSG00000248830	ZNF807P	19
ENSG00000248837		4
ENSG00000248839		3
ENSG00000248840		4
ENSG00000248843	RPL7AP29	4
ENSG00000248846	LINC02065	5
ENSG00000248848	PPBPP2	4
ENSG00000248850		3
ENSG00000248854	HNRNPH1P3	5
ENSG00000248863		4
ENSG00000248866	USP46-DT	4
ENSG00000248871	TNFSF12-TNFSF13	17
ENSG00000248873	SERBP1P6	5
ENSG00000248874	LINC02899	5
ENSG00000248878		5
ENSG00000248884		5
ENSG00000248885	SEPTIN7P10	5
ENSG00000248890	HHIP-AS1	4
ENSG00000248893	FAM138E	15
ENSG00000248895		17
ENSG00000248896		8
ENSG00000248898		5
ENSG00000248905	FMN1	15
ENSG00000248909	HMGB1P21	5
ENSG00000248916	NUP210P3	3
ENSG00000248919	ATP5MF-PTCD1	7
ENSG00000248923	MTND5P11	5
ENSG00000248925	PDCD6-DT	5
ENSG00000248926		4
ENSG00000248930	CHP1P1	5
ENSG00000248932	COPB2-DT	3
ENSG00000248936		4
ENSG00000248939		4
ENSG00000248942	LINC01335	5
ENSG00000248943		5
ENSG00000248949		5
ENSG00000248951	MTCO2P32	5
ENSG00000248954		17
ENSG00000248956	HMGB1P44	4
ENSG00000248958	ZSWIM5P3	4
ENSG00000248964		8
ENSG00000248966	BCLAF1P1	5
ENSG00000248967		5
ENSG00000248968		5
ENSG00000248969		5
ENSG00000248971	KRT8P46	4
ENSG00000248973		5
ENSG00000248975		14
ENSG00000248977		4
ENSG00000248979	LAMTOR3P2	5
ENSG00000248980	SPCS3-AS1	4
ENSG00000248988	PSME2P3	4
ENSG00000248991		4
ENSG00000248993		6
ENSG00000248995	LINC02231	12
ENSG00000248996	PDLIM7-AS1	5
ENSG00000249002		4
ENSG00000249003	CLUHP4	4
ENSG00000249004	PRMT5P1	4
ENSG00000249006		4
ENSG00000249007		1
ENSG00000249013	FTH1P21	4
ENSG00000249014	HMGN2P4	5
ENSG00000249019		4
ENSG00000249020	SNORA58	3
ENSG00000249021		5
ENSG00000249022		4
ENSG00000249026	CTNNA1P1	5
ENSG00000249028		12
ENSG00000249031	SUMO2P6	5
ENSG00000249035	CLMAT3	5
ENSG00000249042	FAM151B-DT	5
ENSG00000249047	COX6B1P5	4
ENSG00000249055	TBCAP3	4
ENSG00000249056		4
ENSG00000249057	MAST4-IT1	5
ENSG00000249061		5
ENSG00000249066	LINC02496	4
ENSG00000249068		5
ENSG00000249069	LINC01033	5
ENSG00000249072		4
ENSG00000249073	WSPAR	5
ENSG00000249077		4
ENSG00000249084		4
ENSG00000249085	TNPO1-DT	5
ENSG00000249087	ZNF436-AS1	1
ENSG00000249089	AIG1P1	5
ENSG00000249092	PPIAP77	5
ENSG00000249094		12
ENSG00000249096	LINC02362	4
ENSG00000249098		3
ENSG00000249109		5
ENSG00000249112		5
ENSG00000249115	HAUS5	19
ENSG00000249119	MTND6P4	5
ENSG00000249125		4
ENSG00000249129	SUDS3P1	5
ENSG00000249131	PSD2-AS1	5
ENSG00000249138		4
ENSG00000249140	PRDX2P3	5
ENSG00000249141		6
ENSG00000249142		5
ENSG00000249145	LINC02517	4
ENSG00000249148		4
ENSG00000249149		5
ENSG00000249157		5
ENSG00000249158	PCDHA11	5
ENSG00000249159		5
ENSG00000249160	LINC02213	5
ENSG00000249163	PRPF39-DT	14
ENSG00000249171		4
ENSG00000249173	LINC01093	4
ENSG00000249174		5
ENSG00000249176		17
ENSG00000249180		5
ENSG00000249186		5
ENSG00000249188	ENPP7P1	8
ENSG00000249189		19
ENSG00000249192	MTND3P25	5
ENSG00000249193	HSPD1P5	4
ENSG00000249198		5
ENSG00000249201	TERLR1	5
ENSG00000249203	LINC02224	5
ENSG00000249207		4
ENSG00000249209		21
ENSG00000249210	GAPDHP38	19
ENSG00000249212	ATP1B1P1	4
ENSG00000249215	NCOA4P4	5
ENSG00000249219		4
ENSG00000249222	ATP5MGL	22
ENSG00000249228		4
ENSG00000249230	CDH12P2	5
ENSG00000249234		4
ENSG00000249236		5
ENSG00000249238	BCL9P1	5
ENSG00000249239	RACK1P3	4
ENSG00000249240		15
ENSG00000249241	LINC02265	4
ENSG00000249242	TMEM150C	4
ENSG00000249244		4
ENSG00000249245	NCOA4P3	4
ENSG00000249249	TICAM2-AS1	5
ENSG00000249252	C1QTNF7-AS1	4
ENSG00000249256	ATP5MGP3	4
ENSG00000249258		8
ENSG00000249264	EEF1A1P9	4
ENSG00000249266	MTHFD2P6	5
ENSG00000249267	LINC00939	12
ENSG00000249271	HNRNPA1P44	15
ENSG00000249272	UNC93B8	4
ENSG00000249274	PDLIM1P4	3
ENSG00000249275		4
ENSG00000249279	LINC02057	5
ENSG00000249283	ACTR3BP4	4
ENSG00000249286	AMD1P3	5
ENSG00000249293		5
ENSG00000249301		5
ENSG00000249302	FTH1P24	4
ENSG00000249306	LINC01411	5
ENSG00000249307	LINC01088	4
ENSG00000249309		4
ENSG00000249310	APOBEC3B-AS1	22
ENSG00000249311	TERF1P3	4
ENSG00000249316		8
ENSG00000249318		5
ENSG00000249319		7
ENSG00000249320		4
ENSG00000249328		8
ENSG00000249334		4
ENSG00000249341		4
ENSG00000249345	LINC02405	12
ENSG00000249348	UGDH-AS1	4
ENSG00000249349		5
ENSG00000249353	NPM1P27	5
ENSG00000249359		5
ENSG00000249360	TOMM40P3	5
ENSG00000249364	LINC02997	5
ENSG00000249372	ATP6V1G1P6	5
ENSG00000249373		4
ENSG00000249375	CASC11	8
ENSG00000249379		6
ENSG00000249383	LINC02071	17
ENSG00000249388		12
ENSG00000249392		4
ENSG00000249395	CASC9	8
ENSG00000249400	HMGB3P17	5
ENSG00000249405		5
ENSG00000249406		17
ENSG00000249407	IL20RB-AS1	3
ENSG00000249409		4
ENSG00000249410	AK4P2	5
ENSG00000249412		5
ENSG00000249413		4
ENSG00000249417		3
ENSG00000249419		4
ENSG00000249426		5
ENSG00000249429		5
ENSG00000249437	NAIP	5
ENSG00000249438	KRT18P45	5
ENSG00000249446	TRAJ60	14
ENSG00000249451		17
ENSG00000249453		4
ENSG00000249454	GZMAP1	5
ENSG00000249456		10
ENSG00000249459	ZNF286B	17
ENSG00000249463		4
ENSG00000249464	LINC01091	4
ENSG00000249465	RBMXP4	4
ENSG00000249471	ZNF324B	19
ENSG00000249476		5
ENSG00000249478		5
ENSG00000249483		5
ENSG00000249484	LINC01470	5
ENSG00000249485	RBBP4P1	5
ENSG00000249487	LINC01586	15
ENSG00000249488	NACAP5	4
ENSG00000249489	GAPDHP70	11
ENSG00000249492		5
ENSG00000249493	ANKRD20A18P	21
ENSG00000249494	DMXL1-DT	5
ENSG00000249497	LINC02075	17
ENSG00000249500	LINC01179	4
ENSG00000249502	MED28-DT	4
ENSG00000249505		3
ENSG00000249506	ZEB2P1	4
ENSG00000249509	NEUROG2-AS1	4
ENSG00000249516	PRELID3BP6	5
ENSG00000249526		5
ENSG00000249531		4
ENSG00000249532	MIR302CHG	4
ENSG00000249534	LINC01258	4
ENSG00000249540		3
ENSG00000249545	MCTP1-AS1	5
ENSG00000249550	LINC01234	12
ENSG00000249551	LINC02216	5
ENSG00000249553	PPP2R2B-IT1	5
ENSG00000249563	EVA1CP1	4
ENSG00000249565	SERBP1P5	4
ENSG00000249568		4
ENSG00000249572	TARS1-DT	5
ENSG00000249574		7
ENSG00000249581	CLRN2	4
ENSG00000249582	RPL7L1P4	5
ENSG00000249590		22
ENSG00000249592	PCGF3-AS1	4
ENSG00000249593		5
ENSG00000249599	BMPR1B-DT	4
ENSG00000249600		5
ENSG00000249601	LINC01187	5
ENSG00000249602		1
ENSG00000249604		4
ENSG00000249609		4
ENSG00000249614	LINC02503	4
ENSG00000249616	CCNB3P1	5
ENSG00000249617		4
ENSG00000249619	HMGN1P13	5
ENSG00000249623	PALLD-AS1	4
ENSG00000249624		21
ENSG00000249626		3
ENSG00000249628	LINC00942	12
ENSG00000249631		4
ENSG00000249633	OR52V1P	11
ENSG00000249635		4
ENSG00000249637	ANKHD1-DT	5
ENSG00000249639		5
ENSG00000249646	OR7E94P	4
ENSG00000249647	LINC02900	5
ENSG00000249649	MRPS33P2	4
ENSG00000249650	CEP72-DT	5
ENSG00000249654	VN1R104P	19
ENSG00000249655		5
ENSG00000249661	TNRC18P1	4
ENSG00000249662	LINC02218	5
ENSG00000249664		5
ENSG00000249667	LINC01259	4
ENSG00000249669	CARMN	5
ENSG00000249673	NOP14-AS1	4
ENSG00000249675		4
ENSG00000249679		4
ENSG00000249684		5
ENSG00000249685		4
ENSG00000249690		4
ENSG00000249691		3
ENSG00000249693	THEGL	4
ENSG00000249695		12
ENSG00000249697		5
ENSG00000249699	LINC02261	4
ENSG00000249700	SRD5A3-AS1	4
ENSG00000249706		4
ENSG00000249709	ZNF564	19
ENSG00000249713		5
ENSG00000249717	PARM1-AS1	4
ENSG00000249731		5
ENSG00000249736	LINC02242	5
ENSG00000249740	OSMR-DT	5
ENSG00000249741		4
ENSG00000249743		5
ENSG00000249747	LINC02374	4
ENSG00000249751	ECSCR	5
ENSG00000249753		12
ENSG00000249755		4
ENSG00000249767	ENPP7P10	4
ENSG00000249768	HSPE1P10	5
ENSG00000249773		7
ENSG00000249774		5
ENSG00000249778	TRMT112P2	5
ENSG00000249779		5
ENSG00000249780		4
ENSG00000249784	SCARNA22	4
ENSG00000249786	EAF1-AS1	3
ENSG00000249790	LINC02972	12
ENSG00000249791		5
ENSG00000249798	HSD3BP3	1
ENSG00000249799	SNRPCP13	4
ENSG00000249803		5
ENSG00000249806		4
ENSG00000249807		5
ENSG00000249816	LINC00964	8
ENSG00000249825	THBS4-AS1	5
ENSG00000249829		5
ENSG00000249833	CFAP100-DT	3
ENSG00000249834	PGBD4P3	5
ENSG00000249835	VCAN-AS1	5
ENSG00000249837		4
ENSG00000249838	SUMO2P7	17
ENSG00000249839		15
ENSG00000249840	GAPDHP76	19
ENSG00000249844	OR7E43P	4
ENSG00000249846	LINC02021	3
ENSG00000249848		8
ENSG00000249849		5
ENSG00000249850	KRT18P31	5
ENSG00000249851	RPS27AP18	5
ENSG00000249852		7
ENSG00000249854	CDH18-AS1	5
ENSG00000249855	EEF1A1P19	5
ENSG00000249856		5
ENSG00000249858	SNX5P1	4
ENSG00000249859	PVT1	8
ENSG00000249863		4
ENSG00000249868		8
ENSG00000249870		17
ENSG00000249876		5
ENSG00000249881		5
ENSG00000249884	RNF103-CHMP3	2
ENSG00000249887		4
ENSG00000249889	ALG1L11P	8
ENSG00000249892		4
ENSG00000249894		5
ENSG00000249896	JAKMIP1-DT	4
ENSG00000249898	MCPH1-AS1	8
ENSG00000249899	ITGA2-AS1	5
ENSG00000249908	BRD9P2	5
ENSG00000249915	PDCD6	5
ENSG00000249916		5
ENSG00000249917	LINC00536	8
ENSG00000249920	HNRNPA1P55	4
ENSG00000249921	RACK1P1	5
ENSG00000249923	LINC02891	22
ENSG00000249926		12
ENSG00000249928	UQCRBP3	5
ENSG00000249930		4
ENSG00000249931	GOLGA8K	15
ENSG00000249934	NCOA4P2	4
ENSG00000249936	RAC1P2	4
ENSG00000249947	XBP1P1	5
ENSG00000249948	GBA3	4
ENSG00000249951		4
ENSG00000249961	TERB1	16
ENSG00000249965	CDC42P4	4
ENSG00000249970		4
ENSG00000249977		5
ENSG00000249978	TRGV7	7
ENSG00000249986	YWHAQP6	3
ENSG00000249987	RPS4XP20	19
ENSG00000249988		4
ENSG00000249992	TMEM158	3
ENSG00000249993	BFSP2-AS1	3
ENSG00000249996	PPIC-AS1	5
ENSG00000250007	GJD2-DT	15
ENSG00000250011	HMGB1P3	2
ENSG00000250012	SLC41A3-AS1	3
ENSG00000250015		5
ENSG00000250016	SNX18P23	4
ENSG00000250021	ARPIN-AP3S2	15
ENSG00000250025		5
ENSG00000250026	TMPRSS11BNL	4
ENSG00000250027		4
ENSG00000250030		4
ENSG00000250031		8
ENSG00000250033	SLC7A11-AS1	4
ENSG00000250036	IGKV1D-37	2
ENSG00000250037		5
ENSG00000250039		4
ENSG00000250041		11
ENSG00000250045	CBX3P3	5
ENSG00000250046		4
ENSG00000250050	MTND4P9	4
ENSG00000250053	RARRES2P4	4
ENSG00000250056	LINC01018	5
ENSG00000250057		4
ENSG00000250062	MAPK10-AS1	4
ENSG00000250064		4
ENSG00000250067	YJEFN3	19
ENSG00000250068		9
ENSG00000250069		5
ENSG00000250071		5
ENSG00000250073	ESAM-AS1	11
ENSG00000250075		4
ENSG00000250076	MAPRE1P2	4
ENSG00000250081		5
ENSG00000250090		20
ENSG00000250091	DNAH10OS	12
ENSG00000250098		4
ENSG00000250101		5
ENSG00000250102	LINC02377	4
ENSG00000250106	ANKRD33B-AS1	5
ENSG00000250107	CACNA1G-AS1	17
ENSG00000250111		17
ENSG00000250115	AK3P2	8
ENSG00000250116	RHOQ-AS1	2
ENSG00000250120	PCDHA10	5
ENSG00000250122		5
ENSG00000250127	LINC02108	5
ENSG00000250129		3
ENSG00000250130	GAPDHP43	15
ENSG00000250131	AGA-DT	4
ENSG00000250132		12
ENSG00000250133	HOXC-AS2	12
ENSG00000250138		5
ENSG00000250144	EEF1A1P35	4
ENSG00000250147	MORF4L2P1	4
ENSG00000250148	KRT8P31	5
ENSG00000250151	ARPC4-TTLL3	3
ENSG00000250155		5
ENSG00000250156	LINC02060	5
ENSG00000250158		5
ENSG00000250159	PKD2L2-DT	5
ENSG00000250162	CSNK1A1P3	5
ENSG00000250166	C2CD5-AS1	12
ENSG00000250167		5
ENSG00000250170	RASA2-IT1	3
ENSG00000250174	MYLK-AS2	3
ENSG00000250182	EEF1A1P13	5
ENSG00000250189		4
ENSG00000250192		4
ENSG00000250195		4
ENSG00000250197	HMGN1P15	5
ENSG00000250198	LINC02199	5
ENSG00000250202		4
ENSG00000250208	FZD10-AS1	12
ENSG00000250210		9
ENSG00000250214		4
ENSG00000250215	CIR1P2	4
ENSG00000250218	ALDH1L1-AS1	3
ENSG00000250220	ANKRD17-DT	4
ENSG00000250222	TRIM7-AS2	5
ENSG00000250227	TRIM60P14	4
ENSG00000250234		5
ENSG00000250237		5
ENSG00000250240		5
ENSG00000250241	PCDH10-DT	4
ENSG00000250251	PKD1P6	16
ENSG00000250254	PTTG2	4
ENSG00000250258		5
ENSG00000250259		4
ENSG00000250260		5
ENSG00000250261	CCDC74BP1	22
ENSG00000250264		6
ENSG00000250267		8
ENSG00000250268	ALG1L14P	4
ENSG00000250273	PSMC1P5	5
ENSG00000250274		5
ENSG00000250280		12
ENSG00000250282		17
ENSG00000250286		17
ENSG00000250290	NCAPGP1	8
ENSG00000250295	RDH10-AS1	8
ENSG00000250298	GIMD1	4
ENSG00000250299	MRPS31P4	13
ENSG00000250302	LINC01618	4
ENSG00000250303	LINC02762	11
ENSG00000250305	TRMT9B	8
ENSG00000250312	ZNF718	4
ENSG00000250317	SMIM20	4
ENSG00000250318		22
ENSG00000250321		4
ENSG00000250322		4
ENSG00000250325	IGBP1P4	4
ENSG00000250326	USP38-DT	4
ENSG00000250327	RPSAP70	4
ENSG00000250328		5
ENSG00000250329	POGLUT2P1	5
ENSG00000250330		5
ENSG00000250331	LINC01340	5
ENSG00000250332		5
ENSG00000250334	LINC00989	4
ENSG00000250337	PURPL	5
ENSG00000250338		4
ENSG00000250342	SNRPCP16	4
ENSG00000250346	EEF1GP2	5
ENSG00000250347		5
ENSG00000250348		5
ENSG00000250354		4
ENSG00000250357		4
ENSG00000250361	GYPB	4
ENSG00000250362		5
ENSG00000250363	KRT18P21	4
ENSG00000250365	HEATR5A-DT	14
ENSG00000250366	TUNAR	14
ENSG00000250371		4
ENSG00000250372	MARK2P4	4
ENSG00000250374	TRIM75	4
ENSG00000250378		5
ENSG00000250379		15
ENSG00000250381	UNC93B4	4
ENSG00000250383		5
ENSG00000250387	LINC02197	5
ENSG00000250390		11
ENSG00000250391	CRLF3P2	5
ENSG00000250392	LINC02502	4
ENSG00000250397		11
ENSG00000250405		5
ENSG00000250407		5
ENSG00000250410	LRP2BP-AS1	4
ENSG00000250412	KLHL2P1	4
ENSG00000250413	SLC2A9-AS1	4
ENSG00000250415		5
ENSG00000250420	AACSP1	5
ENSG00000250421		5
ENSG00000250422		5
ENSG00000250423	KIAA1210	X
ENSG00000250424		7
ENSG00000250426	FTLP10	4
ENSG00000250427	LINC02148	5
ENSG00000250430		4
ENSG00000250432	FAM242C	12
ENSG00000250437	LINC02161	5
ENSG00000250441		5
ENSG00000250444	CCT5P1	5
ENSG00000250451	HOXC-AS1	12
ENSG00000250456	LINC02260	4
ENSG00000250461		5
ENSG00000250462	LRRC37BP1	17
ENSG00000250464	LRRC34P2	4
ENSG00000250470		22
ENSG00000250471	GMPSP1	4
ENSG00000250472	TRIM36-IT1	5
ENSG00000250473	DUTP7	4
ENSG00000250474	WBP1LP2	7
ENSG00000250479	CHCHD10	22
ENSG00000250486	FAM218A	4
ENSG00000250490	LINC02145	5
ENSG00000250492	INTS6P1	5
ENSG00000250493		11
ENSG00000250496	ABT1P1	4
ENSG00000250497		4
ENSG00000250501		4
ENSG00000250504	KRT18P51	4
ENSG00000250506	CDK3	17
ENSG00000250507		19
ENSG00000250508	LINC02701	11
ENSG00000250510	GPR162	12
ENSG00000250514	LINC02125	16
ENSG00000250515		5
ENSG00000250516		8
ENSG00000250517	LDHAL6CP	12
ENSG00000250519		11
ENSG00000250526	CCT6P2	5
ENSG00000250535	STK19B	6
ENSG00000250536	ABHD17AP3	1
ENSG00000250539	KRT8P33	5
ENSG00000250540		4
ENSG00000250541		4
ENSG00000250544	LINC02059	5
ENSG00000250546	LINC02994	4
ENSG00000250548	LINC01303	14
ENSG00000250550	PPBPP1	4
ENSG00000250551	MIR583HG	5
ENSG00000250562	RPL38P4	3
ENSG00000250563	KNOP1P5	8
ENSG00000250564	LINC02999	5
ENSG00000250565	ATP6V1E2	2
ENSG00000250568		4
ENSG00000250569	NTAN1P2	8
ENSG00000250571	GLI4	8
ENSG00000250573		4
ENSG00000250574		5
ENSG00000250575		1
ENSG00000250576		5
ENSG00000250580	SNRPCP8	3
ENSG00000250582	SMAD1-AS2	4
ENSG00000250584	LINC01511	5
ENSG00000250585	LINC00604	5
ENSG00000250590	LINC02492	4
ENSG00000250600	ROPN1L-AS1	5
ENSG00000250602		5
ENSG00000250603		5
ENSG00000250608	NUDT16-DT	3
ENSG00000250609		4
ENSG00000250611		4
ENSG00000250613		4
ENSG00000250614		7
ENSG00000250616	YPEL3-DT	16
ENSG00000250620	LINC02515	4
ENSG00000250622		4
ENSG00000250623		4
ENSG00000250626		4
ENSG00000250634	LINC01182	4
ENSG00000250635	CXXC5-AS1	5
ENSG00000250636		4
ENSG00000250640	OR7E41P	11
ENSG00000250641	LY6G6F-LY6G6D	6
ENSG00000250643		3
ENSG00000250644		11
ENSG00000250645		5
ENSG00000250651	PABPC1P7	4
ENSG00000250654		12
ENSG00000250656	ST3GAL1P1	4
ENSG00000250658		4
ENSG00000250659		11
ENSG00000250662	HNRNPKP5	5
ENSG00000250666	LINC01596	4
ENSG00000250669		5
ENSG00000250672		5
ENSG00000250673	REELD1	4
ENSG00000250682	LINC00491	5
ENSG00000250684	ADI1P2	8
ENSG00000250685		16
ENSG00000250686	KHDRBS2-OT1	6
ENSG00000250687	NAIPP1	5
ENSG00000250688	TRAJ55	14
ENSG00000250696		4
ENSG00000250697		5
ENSG00000250698		4
ENSG00000250699		11
ENSG00000250706		4
ENSG00000250710	OR7E99P	4
ENSG00000250711	PRELID3BP7	5
ENSG00000250722	SELENOP	5
ENSG00000250726		4
ENSG00000250731	TPM3P6	19
ENSG00000250733	C8orf17	8
ENSG00000250734		1
ENSG00000250735		4
ENSG00000250739	LINC01262	4
ENSG00000250742	LINC02381	12
ENSG00000250746		4
ENSG00000250748	MSRB3-AS1	12
ENSG00000250749		5
ENSG00000250751		17
ENSG00000250752	RPL23AP96	8
ENSG00000250754	LINC02436	4
ENSG00000250762		1
ENSG00000250764		5
ENSG00000250765	SEPTIN14P5	5
ENSG00000250767		5
ENSG00000250770		12
ENSG00000250771		4
ENSG00000250778		7
ENSG00000250781		4
ENSG00000250786	SNHG18	5
ENSG00000250788	TUBB8P4	12
ENSG00000250790		12
ENSG00000250794	ALG1L12P	8
ENSG00000250796		3
ENSG00000250799	PRODH2	19
ENSG00000250801	THOC3-AS1	5
ENSG00000250802	ZBED3-AS1	5
ENSG00000250803		5
ENSG00000250806		5
ENSG00000250820		5
ENSG00000250825	PGAM1P12	15
ENSG00000250826	HNRNPA3P13	4
ENSG00000250831		5
ENSG00000250835	LSM3P4	4
ENSG00000250848		5
ENSG00000250850		9
ENSG00000250853	RNF138P1	5
ENSG00000250859	HNRNPKP1	5
ENSG00000250865		4
ENSG00000250869		8
ENSG00000250874		5
ENSG00000250878	METTL21EP	13
ENSG00000250882		5
ENSG00000250885	LINC02061	5
ENSG00000250886		5
ENSG00000250890		1
ENSG00000250892		4
ENSG00000250893		4
ENSG00000250895	TUBAP15	5
ENSG00000250896	RNPS1P1	4
ENSG00000250899		12
ENSG00000250900	TRIM7-AS1	5
ENSG00000250902	SMAD1-AS1	4
ENSG00000250903	GMDS-DT	6
ENSG00000250906		4
ENSG00000250909		5
ENSG00000250910	MAP9-AS1	4
ENSG00000250914		5
ENSG00000250917		20
ENSG00000250920		4
ENSG00000250933	GAPDHP66	18
ENSG00000250938	MAD2L1-DT	4
ENSG00000250942	ENPP7P11	4
ENSG00000250948		17
ENSG00000250950		4
ENSG00000250955		5
ENSG00000250956		5
ENSG00000250959	GLUD1P3	10
ENSG00000250961	RMEL3	5
ENSG00000250966	H3P14	4
ENSG00000250976		17
ENSG00000250979		8
ENSG00000250980	NSA2P6	4
ENSG00000250982	GAPDHP35	16
ENSG00000250983		3
ENSG00000250986	LINC02600	4
ENSG00000250988	SNHG21	15
ENSG00000250990		7
ENSG00000250992		5
ENSG00000250994		5
ENSG00000250995	TMEM30BP1	X
ENSG00000250999		5
ENSG00000251000	GGCTP1	5
ENSG00000251001		5
ENSG00000251002	TRD-AS1	14
ENSG00000251003	ZFPM2-AS1	8
ENSG00000251008	LTO1P1	4
ENSG00000251009		4
ENSG00000251010		4
ENSG00000251013	GAPDHP62	8
ENSG00000251015	SLC25A30-AS1	13
ENSG00000251017		4
ENSG00000251018	HMMR-AS1	5
ENSG00000251022	THAP9-AS1	4
ENSG00000251023		5
ENSG00000251026	NIHCOLE	5
ENSG00000251027	LINC01950	5
ENSG00000251032	CUL1P1	5
ENSG00000251034		8
ENSG00000251038		3
ENSG00000251039	IGKV2D-40	2
ENSG00000251046	ZNF969P	4
ENSG00000251050	RBX1P2	5
ENSG00000251054		5
ENSG00000251062		5
ENSG00000251066		5
ENSG00000251072	LMNB1-DT	5
ENSG00000251075	HTT-AS	4
ENSG00000251076		5
ENSG00000251079	BMS1P2	10
ENSG00000251081		4
ENSG00000251087	ALG1L3P	4
ENSG00000251095		4
ENSG00000251102	CTBP2P4	5
ENSG00000251107	PDCD5P2	5
ENSG00000251118	H3P24	5
ENSG00000251127		8
ENSG00000251128	WWC2-AS1	4
ENSG00000251129	LINC02506	4
ENSG00000251131		5
ENSG00000251135		5
ENSG00000251136	RIPK2-DT	8
ENSG00000251138	LINC02882	12
ENSG00000251139		4
ENSG00000251141	MRPS30-DT	5
ENSG00000251143		11
ENSG00000251148		4
ENSG00000251149	MTND5P5	4
ENSG00000251151	HOXC-AS3	12
ENSG00000251152		4
ENSG00000251155	SEPTIN14P4	4
ENSG00000251158		5
ENSG00000251161		15
ENSG00000251165	F11-AS1	4
ENSG00000251168		5
ENSG00000251169	LINC01843	5
ENSG00000251171		4
ENSG00000251175	GSTCD-AS1	4
ENSG00000251176		4
ENSG00000251178	OR7E21P	3
ENSG00000251179	TMEM92-AS1	17
ENSG00000251183	LINC01861	5
ENSG00000251185		4
ENSG00000251186		4
ENSG00000251187		5
ENSG00000251188		4
ENSG00000251192	ZNF674	X
ENSG00000251194		11
ENSG00000251201	TMED7-TICAM2	5
ENSG00000251203	DNAJB6P2	8
ENSG00000251206	TILRLS	5
ENSG00000251209	LINC00923	15
ENSG00000251211		5
ENSG00000251215	GOLGA5P1	5
ENSG00000251221	LINC01337	5
ENSG00000251224	CNOT10-AS1	3
ENSG00000251226	LINC02714	11
ENSG00000251229		4
ENSG00000251230	MIR3945HG	4
ENSG00000251234	PSMA2P2	8
ENSG00000251235	SNRPCP2	5
ENSG00000251237	B3GNTL1P1	5
ENSG00000251246		1
ENSG00000251247	ZNF345	19
ENSG00000251248		4
ENSG00000251249		4
ENSG00000251254	GTF2F2P1	4
ENSG00000251259		4
ENSG00000251271	ALG1L7P	4
ENSG00000251278		4
ENSG00000251279	SMIM15-AS1	5
ENSG00000251285		4
ENSG00000251287	ALG1L2	3
ENSG00000251288		4
ENSG00000251292	ERVH-1	4
ENSG00000251293		5
ENSG00000251296		4
ENSG00000251297	TUBB7P	4
ENSG00000251298	TMEM184C-DT	4
ENSG00000251299	SLC25A15P3	13
ENSG00000251301	LINC02384	12
ENSG00000251303	CAB39P1	5
ENSG00000251306	NDUFB4P2	5
ENSG00000251307	CCNO-DT	5
ENSG00000251309		4
ENSG00000251310		4
ENSG00000251311	LINC02214	5
ENSG00000251313		4
ENSG00000251314		5
ENSG00000251321	PCAT4	4
ENSG00000251322	SHANK3	22
ENSG00000251323	LINC02728	11
ENSG00000251324	LINC01386	5
ENSG00000251330		5
ENSG00000251332	PSME2P4	4
ENSG00000251333	RTN3P1	4
ENSG00000251339		4
ENSG00000251340	MTCYBP35	5
ENSG00000251348	HSPD1P11	5
ENSG00000251349	MSANTD3-TMEFF1	9
ENSG00000251350	LINC02475	4
ENSG00000251354		8
ENSG00000251356	RAB5CP2	5
ENSG00000251357		22
ENSG00000251359	WWC2-AS2	4
ENSG00000251363	LINC02315	14
ENSG00000251364	SYT9-AS1	11
ENSG00000251365	LINC02236	5
ENSG00000251366	DBIP2	5
ENSG00000251369	ZNF550	19
ENSG00000251370	SEMA5A-AS1	5
ENSG00000251374		5
ENSG00000251377		4
ENSG00000251378		7
ENSG00000251379		4
ENSG00000251381	LINC00958	11
ENSG00000251385	MTCYBP16	4
ENSG00000251387		5
ENSG00000251389	YTHDF1P1	5
ENSG00000251393		14
ENSG00000251396	LINC01301	8
ENSG00000251399		4
ENSG00000251400	ALDH7A1P1	5
ENSG00000251402	FAM90A25P	8
ENSG00000251405	NIPAL4-DT	5
ENSG00000251408		4
ENSG00000251409		5
ENSG00000251411		4
ENSG00000251413		10
ENSG00000251414		5
ENSG00000251416		4
ENSG00000251417		16
ENSG00000251418	ASS1P8	4
ENSG00000251419		5
ENSG00000251423		5
ENSG00000251429	AIDAP2	4
ENSG00000251431		19
ENSG00000251432	LINC02615	4
ENSG00000251434		4
ENSG00000251435	C1GALT1P2	5
ENSG00000251437	NDUFS5P4	4
ENSG00000251438		4
ENSG00000251441	RTEL1P1	4
ENSG00000251442	LINC01094	4
ENSG00000251443	LINC02160	5
ENSG00000251445	CBR4-DT	4
ENSG00000251450	RASGRF2-AS1	5
ENSG00000251451	GTF2IP9	7
ENSG00000251453	HAUS1P1	5
ENSG00000251455		4
ENSG00000251459		4
ENSG00000251460		4
ENSG00000251467		5
ENSG00000251468		8
ENSG00000251474	RPL32P3	3
ENSG00000251476	MTCO1P31	5
ENSG00000251478		5
ENSG00000251482	AKIRIN2P1	4
ENSG00000251483	LYPLA1P2	4
ENSG00000251484		1
